order_id,order_date,requested_delivery_date,actual_delivery_date,depot,customer_id,channel,distance_km,sku_id,sku_name,brand,sugar_type,pack_format,ordered_cases,delivered_cases,on_time,in_full,otif,failure_reason,net_realization_per_case,contrib_margin_per_case,shortfall_cases,lost_revenue_inr,lost_margin_inr
SO213511,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1105,General-Trade,19.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,10,7,1,0,0,Damage / quality rejection,350,100,3,1050,300
SO213512,2026-02-03,2026-02-04,2026-02-04,BLR-South,CUST1195,Quick-Commerce,28.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,3,3,1,1,1,None,470,150,0,0,0
SO213513,2026-02-03,2026-02-05,2026-02-06,BLR-South,CUST1048,General-Trade,39.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,7,7,0,1,0,Route / traffic delay,360,104,0,0,0
SO213514,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1016,General-Trade,4.8,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,7,5,1,0,0,DC stock-out (forecast miss),500,150,2,1000,300
SO213515,2026-02-03,2026-02-04,2026-02-04,BLR-South,CUST1374,Quick-Commerce,25.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,6,6,1,1,1,None,520,160,0,0,0
SO213516,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1432,General-Trade,27.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,15,15,1,1,1,None,350,100,0,0,0
SO213517,2026-02-03,2026-02-05,2026-02-05,BLR-North,CUST1413,HoReCa,44.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,5,5,1,1,1,None,500,150,0,0,0
SO213518,2026-02-03,2026-02-05,2026-02-05,BLR-North,CUST1502,HoReCa,21.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,3,3,1,1,1,None,540,168,0,0,0
SO213519,2026-02-03,2026-02-05,2026-02-05,BLR-North,CUST1354,Modern-Trade,44.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,17,17,1,1,1,None,500,150,0,0,0
SO213520,2026-02-03,2026-02-05,2026-02-06,BLR-South,CUST1500,General-Trade,18.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,18,18,0,1,0,Route / traffic delay,360,104,0,0,0
SO213521,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1148,Modern-Trade,28.0,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,10,6,1,0,0,DC stock-out (forecast miss),430,132,4,1720,528
SO213522,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1322,Modern-Trade,36.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,6,6,1,1,1,None,540,168,0,0,0
SO213523,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1155,General-Trade,12.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,28,28,1,1,1,None,500,150,0,0,0
SO213524,2026-02-03,2026-02-05,2026-02-05,BLR-North,CUST1137,Modern-Trade,9.6,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO213525,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1148,Modern-Trade,28.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO213526,2026-02-03,2026-02-04,2026-02-06,BLR-North,CUST1450,Quick-Commerce,12.8,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,20,20,0,1,0,Late dispatch from DC,470,150,0,0,0
SO213527,2026-02-03,2026-02-05,2026-02-05,BLR-East,CUST1386,General-Trade,37.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,17,17,1,1,1,None,500,150,0,0,0
SO213528,2026-02-03,2026-02-05,2026-02-05,BLR-East,CUST1092,Modern-Trade,44.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,22,22,1,1,1,None,540,168,0,0,0
SO213529,2026-02-03,2026-02-04,2026-02-05,BLR-East,CUST1272,Quick-Commerce,15.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,2,2,0,1,0,Late dispatch from DC,360,104,0,0,0
SO213530,2026-02-03,2026-02-05,2026-02-05,BLR-East,CUST1389,General-Trade,7.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,23,23,1,1,1,None,360,104,0,0,0
SO213531,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1393,General-Trade,34.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,25,25,1,1,1,None,520,160,0,0,0
SO213532,2026-02-03,2026-02-04,2026-02-04,BLR-North,CUST1453,Quick-Commerce,31.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,470,150,0,0,0
SO213533,2026-02-03,2026-02-04,2026-02-04,BLR-South,CUST1371,Quick-Commerce,40.0,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,6,6,1,1,1,None,450,138,0,0,0
SO213534,2026-02-03,2026-02-05,2026-02-05,BLR-North,CUST1482,General-Trade,17.3,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,60,60,1,1,1,None,470,150,0,0,0
SO213535,2026-02-03,2026-02-05,2026-02-05,BLR-East,CUST1400,Modern-Trade,34.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,8,8,1,1,1,None,540,168,0,0,0
SO213536,2026-02-03,2026-02-05,2026-02-05,BLR-South,CUST1296,HoReCa,26.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,8,1,1,1,None,520,160,0,0,0
SO213537,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1383,Modern-Trade,10.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,14,14,1,1,1,None,520,160,0,0,0
SO213538,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1500,General-Trade,18.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,44,44,1,1,1,None,540,168,0,0,0
SO213539,2026-02-04,2026-02-06,2026-02-07,BLR-East,CUST1276,Modern-Trade,41.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,8,0,1,0,Vehicle unavailability,520,160,0,0,0
SO213540,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1438,General-Trade,31.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,15,15,1,1,1,None,500,150,0,0,0
SO213541,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1031,HoReCa,4.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,9,6,1,0,0,Damage / quality rejection,350,100,3,1050,300
SO213542,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1372,Modern-Trade,7.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,13,13,1,1,1,None,360,104,0,0,0
SO213543,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1025,Quick-Commerce,9.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO213544,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1393,General-Trade,34.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,49,49,1,1,1,None,540,168,0,0,0
SO213545,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1089,Modern-Trade,12.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,15,15,1,1,1,None,430,132,0,0,0
SO213546,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1432,General-Trade,27.0,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,35,35,1,1,1,None,470,150,0,0,0
SO213547,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1275,Modern-Trade,31.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,17,17,1,1,1,None,430,132,0,0,0
SO213548,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1114,Quick-Commerce,34.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,2,2,1,1,1,None,520,160,0,0,0
SO213549,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1424,General-Trade,5.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,12,12,1,1,1,None,500,150,0,0,0
SO213550,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1243,Modern-Trade,25.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO213551,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1480,Modern-Trade,5.8,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,16,16,1,1,1,None,350,100,0,0,0
SO213552,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1227,General-Trade,17.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,18,18,1,1,1,None,520,160,0,0,0
SO213553,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1227,General-Trade,17.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,30,30,1,1,1,None,500,150,0,0,0
SO213554,2026-02-04,2026-02-06,2026-02-08,BLR-North,CUST1022,HoReCa,40.5,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,3,3,0,1,0,Late dispatch from DC,470,150,0,0,0
SO213555,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1113,General-Trade,8.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,8,8,1,1,1,None,360,104,0,0,0
SO213556,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1318,Quick-Commerce,39.3,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,9,9,1,1,1,None,450,138,0,0,0
SO213557,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1138,General-Trade,16.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,32,32,1,1,1,None,540,168,0,0,0
SO213558,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1067,Modern-Trade,32.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,23,16,1,0,0,Damage / quality rejection,350,100,7,2450,700
SO213559,2026-02-04,2026-02-06,2026-02-08,BLR-South,CUST1118,Modern-Trade,11.6,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,23,23,0,1,0,Late dispatch from DC,430,132,0,0,0
SO213560,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1297,General-Trade,24.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,32,32,1,1,1,None,500,150,0,0,0
SO213561,2026-02-04,2026-02-05,2026-02-05,BLR-East,CUST1192,Quick-Commerce,8.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO213562,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1389,General-Trade,7.8,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,36,36,1,1,1,None,500,150,0,0,0
SO213563,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1480,Modern-Trade,5.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,25,25,1,1,1,None,360,104,0,0,0
SO213564,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1052,General-Trade,20.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,6,6,1,1,1,None,360,104,0,0,0
SO213565,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1038,Quick-Commerce,29.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,4,4,1,1,1,None,360,104,0,0,0
SO213566,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1090,Quick-Commerce,34.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,1,1,1,1,1,None,540,168,0,0,0
SO213567,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1009,Modern-Trade,28.6,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,4,4,1,1,1,None,500,150,0,0,0
SO213568,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1452,General-Trade,12.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,29,29,1,1,1,None,360,104,0,0,0
SO213569,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1388,Quick-Commerce,37.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO213570,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1377,Modern-Trade,4.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,11,11,1,1,1,None,520,160,0,0,0
SO213571,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1476,Modern-Trade,34.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,27,27,1,1,1,None,500,150,0,0,0
SO213572,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1407,General-Trade,44.6,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO213573,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1430,HoReCa,35.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,19,19,1,1,1,None,350,100,0,0,0
SO213574,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1080,General-Trade,34.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,15,15,1,1,1,None,520,160,0,0,0
SO213575,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1451,HoReCa,28.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,18,18,1,1,1,None,540,168,0,0,0
SO213576,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1356,General-Trade,22.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,21,21,1,1,1,None,360,104,0,0,0
SO213577,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1074,Quick-Commerce,12.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,6,6,1,1,1,None,430,132,0,0,0
SO213578,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1071,Modern-Trade,12.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,4,4,1,1,1,None,360,104,0,0,0
SO213579,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1388,Quick-Commerce,37.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,8,8,1,1,1,None,540,168,0,0,0
SO213580,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1216,Quick-Commerce,30.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,10,10,1,1,1,None,350,100,0,0,0
SO213581,2026-02-04,2026-02-05,2026-02-05,BLR-East,CUST1163,Quick-Commerce,21.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,5,5,1,1,1,None,500,150,0,0,0
SO213582,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1021,Modern-Trade,17.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,3,3,1,1,1,None,540,168,0,0,0
SO213583,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1213,General-Trade,12.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,29,29,1,1,1,None,350,100,0,0,0
SO213584,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1170,Quick-Commerce,25.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,5,5,1,1,1,None,360,104,0,0,0
SO213585,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1155,General-Trade,12.5,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,7,7,1,1,1,None,470,150,0,0,0
SO213586,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1503,Modern-Trade,30.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,12,12,1,1,1,None,520,160,0,0,0
SO213587,2026-02-04,2026-02-05,2026-02-05,BLR-East,CUST1102,Quick-Commerce,42.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,1,1,1,None,350,100,0,0,0
SO213588,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1361,Quick-Commerce,36.3,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,5,5,1,1,1,None,430,132,0,0,0
SO213589,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1338,Quick-Commerce,15.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO213590,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1019,General-Trade,33.0,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,46,46,1,1,1,None,470,150,0,0,0
SO213591,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1001,Modern-Trade,41.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO213592,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1398,Modern-Trade,13.0,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,12,8,1,0,0,DC stock-out (forecast miss),470,150,4,1880,600
SO213593,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1267,Quick-Commerce,35.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,6,6,1,1,1,None,360,104,0,0,0
SO213594,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1202,Modern-Trade,34.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO213595,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1242,Quick-Commerce,44.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO213596,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1151,HoReCa,19.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,7,1,1,1,None,540,168,0,0,0
SO213597,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1483,Modern-Trade,42.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO213598,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1099,HoReCa,27.8,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,22,22,1,1,1,None,500,150,0,0,0
SO213599,2026-02-04,2026-02-05,2026-02-05,BLR-East,CUST1102,Quick-Commerce,42.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO213600,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1218,HoReCa,44.7,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,3,3,1,1,1,None,450,138,0,0,0
SO213601,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1080,General-Trade,34.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,19,19,1,1,1,None,430,132,0,0,0
SO213602,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1134,General-Trade,44.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,21,21,1,1,1,None,350,100,0,0,0
SO213603,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1342,General-Trade,38.1,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,18,11,1,0,0,DC stock-out (forecast miss),450,138,7,3150,966
SO213604,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1478,General-Trade,25.6,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,14,14,1,1,1,None,350,100,0,0,0
SO213605,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1024,General-Trade,9.2,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,47,47,1,1,1,None,430,132,0,0,0
SO213606,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1364,General-Trade,21.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,38,38,1,1,1,None,350,100,0,0,0
SO213607,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1105,General-Trade,19.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,8,1,1,1,None,520,160,0,0,0
SO213608,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1474,Quick-Commerce,9.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,6,6,1,1,1,None,360,104,0,0,0
SO213609,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1389,General-Trade,7.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,15,15,1,1,1,None,520,160,0,0,0
SO213610,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1018,General-Trade,33.7,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,15,15,1,1,1,None,450,138,0,0,0
SO213611,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1358,Modern-Trade,6.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,11,11,1,1,1,None,500,150,0,0,0
SO213612,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1022,HoReCa,40.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,2,1,1,0,0,DC stock-out (forecast miss),520,160,1,520,160
SO213613,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1202,Modern-Trade,34.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,1,1,1,None,350,100,0,0,0
SO213614,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1326,General-Trade,8.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,18,18,1,1,1,None,350,100,0,0,0
SO213615,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1446,HoReCa,23.3,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,6,6,1,1,1,None,470,150,0,0,0
SO213616,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1320,HoReCa,4.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO213617,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1433,General-Trade,19.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,18,18,1,1,1,None,360,104,0,0,0
SO213618,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1373,Modern-Trade,10.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO213619,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1059,Quick-Commerce,25.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO213620,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1294,General-Trade,39.0,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,15,15,1,1,1,None,430,132,0,0,0
SO213621,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1065,General-Trade,40.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,13,13,1,1,1,None,540,168,0,0,0
SO213622,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1018,General-Trade,33.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,27,27,1,1,1,None,430,132,0,0,0
SO213623,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1463,Modern-Trade,6.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,18,18,1,1,1,None,520,160,0,0,0
SO213624,2026-02-04,2026-02-06,2026-02-06,BLR-South,CUST1357,General-Trade,21.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,21,21,1,1,1,None,470,150,0,0,0
SO213625,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1014,Modern-Trade,5.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,22,22,1,1,1,None,360,104,0,0,0
SO213626,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1431,General-Trade,37.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,30,30,1,1,1,None,520,160,0,0,0
SO213627,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1436,Quick-Commerce,16.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,3,3,1,1,1,None,540,168,0,0,0
SO213628,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1364,General-Trade,21.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO213629,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1228,General-Trade,33.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,24,24,1,1,1,None,360,104,0,0,0
SO213630,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1426,Quick-Commerce,28.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,8,8,1,1,1,None,430,132,0,0,0
SO213631,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1516,Modern-Trade,7.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,23,23,1,1,1,None,360,104,0,0,0
SO213632,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1230,Quick-Commerce,31.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,5,5,1,1,1,None,350,100,0,0,0
SO213633,2026-02-04,2026-02-05,2026-02-05,BLR-North,CUST1145,Quick-Commerce,14.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,12,12,1,1,1,None,470,150,0,0,0
SO213634,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1054,General-Trade,33.8,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,17,17,1,1,1,None,470,150,0,0,0
SO213635,2026-02-04,2026-02-05,2026-02-05,BLR-South,CUST1130,Quick-Commerce,35.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,1,1,1,None,350,100,0,0,0
SO213636,2026-02-04,2026-02-06,2026-02-06,BLR-East,CUST1466,General-Trade,29.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,15,15,1,1,1,None,520,160,0,0,0
SO213637,2026-02-04,2026-02-06,2026-02-06,BLR-North,CUST1341,HoReCa,8.6,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,4,4,1,1,1,None,360,104,0,0,0
